HC,HC-TL,PC-stable,PCS-TL
1.1671181630546956,0.6531400966183575,3.8333333333333335,1.116123642439432
2.029166666666667,0.1790013595352861,3.2222222222222228,1.6273148148148149
16.444444444444443,1.8674463937621832,8.549999999999999,1.3289473684210527
3.925396825396825,0.4233044733044733,2.598484848484848,1.4617446393762183
3.361111111111111,0.30459770114942525,2.108974358974359,1.5068226120857702
1.0282828282828282,0.5,0.7023809523809524,0.16666666666666666
0.6428571428571429,0.4318181818181818,0.4296296296296296,0.13888888888888887
1.1722222222222223,0.7159090909090909,2.6944444444444446,0.16666666666666666
0.3593073593073593,0.5055555555555555,0.20707070707070707,0.13888888888888887
0.1606060606060606,0.26515151515151514,0.1606060606060606,0.16666666666666666
1.2755244755244755,1.0333333333333334,3.3333333333333335,1.1583333333333334
0.1111111111111111,0.6555555555555556,1.7222222222222223,1.4702380952380951
1.8603174603174601,1.0946969696969697,4.0,1.1845238095238095
0.07407407407407407,0.45555555555555555,1.7750000000000001,1.611111111111111
0.0,0.2888888888888889,1.3650793650793653,1.6190476190476188
1.5666666666666667,0.45634920634920634,4.833333333333333,1.0595238095238095
0.622077922077922,0.43003663003663,2.5158730158730163,1.5666666666666667
2.32010582010582,1.928787878787879,8.11111111111111,1.2435897435897434
0.7863247863247863,0.30677655677655674,1.6325757575757576,1.8009259259259258
0.44682539682539685,0.25416666666666665,1.7592592592592593,1.6811447811447813
2.9447637292464877,2.101154222121964,3.339920948616601,1.2914415766306522
2.4017526455026457,1.8483796296296298,2.973333333333333,1.7935514461830253
4.3773448773448775,2.4555216722704407,29.5,1.3175236406619386
2.657240674047397,1.357593332957937,2.7661022927689594,1.7249786050492084
1.3772226559111804,0.947378360036588,2.4352278545826933,1.7730066445182724
4.142857142857143,0.794949494949495,1.888888888888889,0.16666666666666666
0.2606060606060606,0.296969696969697,0.5714285714285714,0.2222222222222222
8.333333333333334,1.0,2.3611111111111107,0.24545454545454545
0.33030303030303027,0.6060606060606061,0.5059523809523809,0.16666666666666666
0.2550505050505051,0.6641414141414141,0.32407407407407407,0.14074074074074075
1.2883190883190883,0.6027981680155593,1.779100529100529,0.4729102167182662
0.6874269005847954,0.356280193236715,1.3037037037037038,0.8126984126984128
3.8111111111111113,1.4385683760683758,4.3,0.4215686274509804
0.6102582846003899,0.15151515151515152,1.2678062678062678,0.7455433455433456
0.38655462184873945,0.26060606060606056,0.7341269841269841,0.6309990662931839
0.4166666666666667,0.36309523809523814,0.6444444444444445,0.5
0.3333333333333333,0.625,1.0777777777777777,0.42857142857142855
1.288888888888889,0.48809523809523814,3.0,0.5
0.3333333333333333,0.625,0.7936507936507936,0.2698412698412698
0.4702380952380952,0.625,0.35873015873015873,0.2698412698412698
0.43333333333333335,0.480952380952381,0.6474358974358975,0.6225071225071225
0.42857142857142855,0.4666666666666666,0.5042735042735043,0.4981684981684982
1.1899350649350648,0.480952380952381,2.3888888888888893,0.5316239316239316
0.42857142857142855,0.5,0.5238095238095238,0.5160256410256411
0.42857142857142855,0.5444444444444444,0.4761904761904762,0.4615384615384615
6.250915750915752,4.6395850737956,3.9534770784770785,1.9246031746031746
4.178659611992946,4.05002405002405,2.7462509784534253,2.3478782426150846
23.666666666666668,9.822751322751323,13.962962962962962,1.866600790513834
3.722547380156076,3.809444444444445,2.560339267285862,2.3456644144144145
3.5239506172839508,3.5902014652014653,2.2950849345586186,2.147719147719148
17.476190476190478,15.044444444444444,7.340909090909091,2.7539682539682544
9.955555555555556,10.062962962962963,3.489035087719298,2.683080808080808
66.0,24.833333333333332,7.675757575757576,2.958152958152958
7.936904761904763,5.955387205387205,2.4423395445134575,2.3632125603864735
11.327991452991453,6.2,1.6414082874529121,2.4836829836829835
